ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0019319,hexose biosynthetic process,17/404,92/18805,0.18478260869565216,8.601081575548859,10.82910811140431,1.0239440786963677e-11,4.280451943264638e-10,2.420318945414817e-10,PPARGC1A/PRKAG2/GNMT/ATF4/PPARA/PDK2/FOXO1/FBP1/TPI1/AKR1B1/SORD/PRKACA/PFKFB1/ACADM/PER2/PGK1/NNMT,17
GO:0170033,L-amino acid metabolic process,22/404,167/18805,0.1317365269461078,6.131944032726627,9.870418899736242,1.1003784615155645e-11,4.5592672184211263e-10,2.577970964798924e-10,GNMT/ATF4/GLS2/DCT/MTHFD1/MCCC1/SHMT1/CARNS1/KYAT3/OAT/ALDH4A1/GLUL/NIT2/IL4I1/HAAO/KYNU/PHGDH/PSAT1/KMO/IVD/MTR/ARG1,22
GO:0046651,lymphocyte proliferation,29/404,300/18805,0.09666666666666666,4.4995462046204615,9.0536334132269,1.49025056651835e-11,6.120485221437645e-10,3.460738850224977e-10,IL23R/CTNNB1/IL10/IL4/IL23A/CD274/IL2RA/IGF1/TP53/PCYT1A/CEBPB/IL12A/BCL2/IL18/ADA/CTPS1/HPRT1/PRNP/IL12RB1/TGFB1/BID/IL4I1/CD74/LEF1/VAV3/MIF/ARG1/PPP3CA/BAX,29
GO:0030099,myeloid cell differentiation,36/404,455/18805,0.07912087912087912,3.6828419105646826,8.583765355751536,1.744191726916568e-11,7.101135361237715e-10,4.0152331287827636e-10,IL23R/CTNNB1/IRF4/MTOR/KLF2/IL4/IL23A/RUNX1/STAT3/HIF1A/STAT5A/STAT1/FOS/GATA3/GLO1/CEBPB/IFNG/PPARG/MITF/TGFB1/GBA1/JAG1/PAFAH1B1/TNF/MAPK14/PML/CEBPA/MYC/SPI1/CSF3R/CD74/FASN/EPAS1/LEF1/VEGFA/PPP3CA,36
GO:0007159,leukocyte cell-cell adhesion,35/404,433/18805,0.08083140877598152,3.762461985228546,8.617020601945628,1.861208247610861e-11,7.512221564925907e-10,4.2476758101100873e-10,IL23R/MTOR/IL10/IL4/IL23A/RUNX1/CD274/STAT5A/IL2RA/IGF1/PPARA/GATA3/S100A8/CEBPB/IL12A/ALOX5/IFNG/IL18/ADA/TBX21/EXT1/PRNP/IL4R/IL12RB1/TGFB1/ICAM1/TNF/IL4I1/CTSG/CD74/GCNT1/LEF1/ARG1/PIK3CA/PPP3CA,35
GO:0006054,N-acetylneuraminate metabolic process,8/404,12/18805,0.6666666666666666,31.03135313531353,15.419225438020488,1.9453534552214677e-11,7.784739211407617e-10,4.4017669274691783e-10,NPL/NANS/AMDHD2/NAGK/RENBP/GNPDA1/ST6GAL1/NANP,8
GO:1903706,regulation of hemopoiesis,35/404,436/18805,0.08027522935779817,3.7365734853301844,8.566485684508967,2.257390128612333e-11,8.956864900138088e-10,5.064528254647652e-10,IL23R/CTNNB1/IRF4/MTOR/IL10/IL4/IL23A/RUNX1/STAT3/HIF1A/STAT5A/IL2RA/STAT1/FOS/GATA3/CEBPB/IFNG/IL18/ADA/MITF/TBX21/IL4R/IL12RB1/TGFB1/JAG1/TNF/MAPK14/CEBPA/MYC/IL4I1/SPI1/CSF3R/CD74/LEF1/PPP3CA,35
GO:0009308,amine metabolic process,18/404,111/18805,0.16216216216216217,7.548166978860048,10.252392087942656,2.4980998538796075e-11,9.828658416692708e-10,5.557471147728628e-10,AMD1/PRKN/ALDH2/GCH1/GATA3/ABAT/HPRT1/NR4A2/SMOX/AOC2/IL4I1/HAAO/KYNU/KMO/GDPD1/EPAS1/ITGAM/AOC1,18
GO:0006688,glycosphingolipid biosynthetic process,12/404,40/18805,0.3,13.964108910891088,12.16167723603007,2.6678538558647837e-11,1.0409076460965764e-9,5.885660041666608e-10,B3GALT2/UGT8/B4GALT4/B3GALNT1/B4GALT3/B4GALT6/B3GALT4/ST3GAL3/B3GNT5/UGCG/ST6GALNAC3/ST8SIA5,12
GO:0046486,glycerolipid metabolic process,33/404,395/18805,0.08354430379746836,3.8887391903747335,8.59755728291143,3.0012694088112054e-11,1.1613176340540549e-9,6.566500707403377e-10,DGKK/MGLL/LPL/CEPT1/PEMT/LPCAT3/ALOX15/INPP5B/PIP4P2/MTM1/PCYT1A/PLA2G4B/CDIPT/IMPA1/PISD/PAFAH1B1/INPP5A/IPMK/INPP1/PTEN/PIP5K1C/INPP4A/PIK3C2A/PTDSS2/PIK3C3/GDPD1/LCAT/PLAAT3/PIK3CA/PIKFYVE/CRLS1/PGAP1/AGPAT1,33
GO:0034440,lipid oxidation,18/404,114/18805,0.15789473684210525,7.3495310057321515,10.07564590349192,3.963718127417747e-11,1.5211580551286796e-9,8.601165738098046e-10,PPARGC1A/PRKAG2/PPARA/ALOX12/ALOX15/ALOX5/ECHS1/ACADS/MCAT/MAPK14/ACACB/ACOX1/IVD/HADH/ACADM/ECHDC1/CPT2/ALOX15B,18
GO:0033559,unsaturated fatty acid metabolic process,18/404,115/18805,0.1565217391304348,7.285622040464917,10.018152159302849,4.607874040814237e-11,1.7539891267554681e-9,9.917674978731545e-10,MGLL/PTGES3/HPGDS/ALOX12/ALOX15/GPX4/ALOX5/PLA2G4B/CYP1B1/AKR1B1/EDN1/PTGS2/ACOX1/CD74/EPHX1/MIF/PTGS1/ALOX15B,18
GO:0070482,response to oxygen levels,31/404,358/18805,0.08659217877094973,4.030608717296311,8.578346781374275,4.945676222233193e-11,1.8590443333142092e-9,1.0511694278839983e-9,SIRT2/MTOR/ATF4/HIF1A/TP53/BNIP3L/PPARA/FOS/ACE/FOXO1/ADSL/ABAT/BCL2/PPARG/ADA/PLOD1/NFE2L2/TGFB1/EDN1/NR4A2/TNF/PML/MYC/PTGS2/CDKN1B/TXNRD2/TXN2/EPAS1/PGK1/VEGFA/GUCY1A2,31
GO:0046349,amino sugar biosynthetic process,8/404,13/18805,0.6153846153846154,28.644325971058645,14.77359777506732,4.9632751316590376e-11,1.8590443333142092e-9,1.0511694278839983e-9,NANS/AMDHD2/NAGK/GNPDA1/NANP/PGM3/GNPNAT1/GFPT1,8
GO:0046466,membrane lipid catabolic process,13/404,52/18805,0.25,11.636757425742575,11.380743657442272,5.095238400142127e-11,1.8888080142760252e-9,1.067998865960162e-9,GALC/PLPP1/SGPP2/CYP1B1/ACER3/GBA1/GLA/HEXA/PPT1/GLB1/NAGA/CEL/SGPL1,13
GO:0170041,non-proteinogenic amino acid metabolic process,14/404,63/18805,0.2222222222222222,10.343784378437844,11.00728488987574,5.123421995152823e-11,1.8888080142760252e-9,1.067998865960162e-9,GNMT/ABAT/MTHFD1/KYAT3/ALDH4A1/MPST/KYNU/PHGDH/DPYD/CTH/KMO/UPB1/MTR/ARG1,14
