ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0019205,nucleobase-containing compound kinase activity,8/408,44/18639,0.18181818181818182,8.306149732620321,7.25840680486623,4.374619374384073e-6,9.252982797939647e-5,6.78170658995426e-5,NME6/DTYMK/ADK/UCKL1/CMPK1/GUK1/CMPK2/AK3,8
GO:0016814,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines",7/408,34/18639,0.20588235294117646,9.405493079584774,7.3385846133378445,7.383840405448298e-6,1.5158590008832097e-4,1.1110050888693109e-4,GCH1/ADA/CDA/MTHFD2/MTHFD1/ATIC/DCTD,7
GO:0016791,phosphatase activity,19/408,273/18639,0.0695970695970696,3.179460245636716,5.426845716911701,9.967950821723694e-6,1.987894192446611e-4,1.4569696539421702e-4,PLPP1/INPP5B/PIP4P2/MTM1/FBP1/SGPP2/PHOSPHO2/IMPA1/INPP5A/INPP1/PTEN/INPP4A/PFKFB1/NANP/ENPP1/HDDC2/PRUNE1/PIKFYVE/PPP3CA,19
GO:0005126,cytokine receptor binding,19/408,275/18639,0.06909090909090909,3.156336898395722,5.389193893571354,1.1055189388565733e-5,2.143478387005245e-4,1.5710005973224993e-4,SMAD2/IL23R/IL10/IL4/IL23A/CXCL8/STAT1/GATA3/CXCL10/FASLG/IL12A/IFNG/IL18/IL12RB1/TGFB1/BID/TNF/MIF/VEGFA,19
GO:0016846,carbon-sulfur lyase activity,5/408,15/18639,0.3333333333333333,15.227941176470589,8.246614603070103,1.2287988315639135e-5,2.2571094327147675e-4,1.6542831915237178e-4,HCCS/GLO1/KYAT3/CTH/SCLY,5
GO:0048531,"beta-1,3-galactosyltransferase activity",5/408,15/18639,0.3333333333333333,15.227941176470589,8.246614603070103,1.2287988315639135e-5,2.2571094327147675e-4,1.6542831915237178e-4,B3GALT2/B3GALNT1/B3GALT4/C1GALT1C1/B3GNT5,5
GO:0030145,manganese ion binding,9/408,68/18639,0.1323529411764706,6.046388408304498,6.236515055816399,1.662294811158513e-5,2.938438837079837e-4,2.15364390713437e-4,B4GALT1/NUDT16/IDI1/IMPA1/LARGE2/EXTL2/POMGNT1/PRKACA/ARG1,9
GO:0052742,phosphatidylinositol kinase activity,6/408,26/18639,0.23076923076923078,10.542420814479637,7.2838591606891265,1.683919104343746e-5,2.938438837079837e-4,2.15364390713437e-4,IPMK/PIP5K1C/PIK3C2A/PIK3C3/PIK3CA/PIKFYVE,6
GO:0051287,NAD binding,8/408,54/18639,0.14814814814814814,6.767973856209149,6.349848594945192,2.121618071070498e-5,3.532029481860041e-4,2.588699032097693e-4,SIRT2/ALDH2/HSD17B8/SORD/HIBADH/GAPDH/PHGDH/HADH,8
GO:0034593,phosphatidylinositol bisphosphate phosphatase activity,6/408,27/18639,0.2222222222222222,10.151960784313726,7.1190820830330965,2.1252899461048956e-5,3.532029481860041e-4,2.588699032097693e-4,INPP5B/PIP4P2/MTM1/PTEN/INPP4A/PIKFYVE,6
GO:0001727,lipid kinase activity,7/408,41/18639,0.17073170731707318,7.79967718794835,6.520360256658956,2.7042523430138594e-5,4.3896933381945905e-4,3.2172989931572484e-4,DGKK/IPMK/PIP5K1C/PIK3C2A/PIK3C3/PIK3CA/PIKFYVE,7
GO:0016798,"hydrolase activity, acting on glycosyl bonds",12/408,130/18639,0.09230769230769231,4.216968325791855,5.5061935457811035,2.9004538035544173e-5,4.6011744429113254e-4,3.372297962984323e-4,GALC/SARM1/GBA1/GLA/HEXA/GLB1/NAGA/MAN2A2/IDUA/DCTD/MGAM/AGL,12
GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",10/408,91/18639,0.10989010989010989,5.020200387847447,5.751012921683945,2.9978552275646513e-5,4.650006552978059e-4,3.408088048178762e-4,GALC/GBA1/GLA/HEXA/GLB1/NAGA/MAN2A2/IDUA/MGAM/AGL,10
GO:0016769,"transferase activity, transferring nitrogenous groups",6/408,30/18639,0.2,9.136764705882353,6.672296801548352,4.0328279872898976e-5,6.119378119844236e-4,4.485021514468857e-4,ABAT/KYAT3/OAT/GAPDH/PSAT1/GFPT1,6
GO:0047429,nucleoside triphosphate diphosphatase activity,4/408,10/18639,0.4,18.273529411764706,8.17355147709808,4.279509764740363e-5,6.355527267635689e-4,4.658100214252669e-4,NUDT16/ITPA/DUT/ENPP1,4
GO:0046527,glucosyltransferase activity,5/408,19/18639,0.2631578947368421,12.022058823529411,7.19074977471877,4.426045685158018e-5,6.436208100500618e-4,4.7172329012868357e-4,ALG5/ALG6/GBA1/ALG8/UGCG,5
GO:0016765,"transferase activity, transferring alkyl or aryl (other than methyl) groups",8/408,61/18639,0.13114754098360656,5.991321118611379,5.84124522772863,5.254684994642909e-5,7.485245155634184e-4,5.486094323085831e-4,HPGDS/FDPS/COX10/GSTO2/LANCL1/FNTB/PDSS1/NANS,8
GO:0019200,carbohydrate kinase activity,5/408,21/18639,0.23809523809523808,10.877100840336134,6.774809873922689,7.470862708759227e-5,0.001042932434142788,7.643872160962073e-4,KHK/PFKL/RBKS/NAGK/PFKFB1,5
GO:0052866,phosphatidylinositol phosphate phosphatase activity,6/408,34/18639,0.17647058823529413,8.061851211072664,6.165491084054184,8.48315446470957e-5,0.001161027807130839,8.509418100823223e-4,INPP5B/PIP4P2/MTM1/PTEN/INPP4A/PIKFYVE,6
GO:0016763,pentosyltransferase activity,7/408,49/18639,0.14285714285714285,6.526260504201681,5.794476264721148,8.888966519548779e-5,0.001193172813585586,8.745015644738273e-4,SIRT2/QPRT/HPRT1/LARGE2/UMPS/TYMP/PPAT,7
GO:0044389,ubiquitin-like protein ligase binding,19/408,322/18639,0.059006211180124224,2.6956293386919983,4.591516773599215,9.538518499153447e-5,0.0012142839475066483,8.8997436056135e-4,SMAD2/CTNNB1/PPARGC1A/PRKN/HIF1A/STAT1/TP53/FOXO1/CEBPB/JUN/BCL2/TPI1/NFE2L2/PRKACA/BID/SQSTM1/PML/CDKN1B/DBT,19
GO:0003995,acyl-CoA dehydrogenase activity,4/408,12/18639,0.3333333333333333,15.227941176470589,7.375402334574432,9.742106169107781e-5,0.0012142839475066483,8.8997436056135e-4,ACAD8/ACADS/IVD/ACADM,4
GO:0008499,"N-acetyl-beta-D-glucosaminide beta-(1,3)-galactosyltransferase activity",4/408,12/18639,0.3333333333333333,15.227941176470589,7.375402334574432,9.742106169107781e-5,0.0012142839475066483,8.8997436056135e-4,B3GALT2/B3GALNT1/B3GALT4/B3GNT5,4
GO:0052890,"oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor",4/408,12/18639,0.3333333333333333,15.227941176470589,7.375402334574432,9.742106169107781e-5,0.0012142839475066483,8.8997436056135e-4,ACAD8/ACADS/IVD/ACADM,4
GO:0140103,"catalytic activity, acting on a glycoprotein",5/408,23/18639,0.21739130434782608,9.93126598465473,6.411479322743699,1.1916066355755639e-4,0.0014591954940907782,0.001069475207552584,FUT8/POMGNT1/B4GALNT3/GCNT1/C1GALT1C1,5
GO:0016860,intramolecular oxidoreductase activity,7/408,53/18639,0.1320754716981132,6.033712541620421,5.489817015194245,1.4796554932264752e-4,0.001780688852193241,0.001305104482228797,PTGES3/HPGDS/IDI1/TPI1/ECHS1/DCT/MIF,7
